xi,H,eta,rho
0.0714204,0.115149,3.79821,-0.811447
0.105011,0.242384,1.61323,-0.232376
0.137171,0.494005,2.51259,-0.538304
0.0152227,0.178112,2.04579,-0.297686
0.0600797,0.34824,0.906238,-0.543498
0.116284,0.106429,1.14827,-0.594381
0.0987655,0.116279,0.489911,-0.663582
0.136455,0.388437,3.08889,-0.51207
0.0762958,0.202916,2.52201,-0.593996
0.0612075,0.0390187,2.63677,-0.611863
0.0142181,0.0658543,2.98433,-0.559922
0.0597841,0.192955,0.89566,-0.424651
0.0878385,0.143074,2.49125,-0.467966
0.105344,0.449753,1.29395,-0.802553
0.0388992,0.192014,0.311519,-0.46986
0.104387,0.473467,0.669402,-0.207173
0.0592664,0.311678,1.90138,-0.564277
0.0221625,0.0819653,2.68239,-0.807828
0.0990789,0.35219,1.46046,-0.249125
0.0490844,0.286885,3.51094,-0.936904
0.0842103,0.33712,2.24116,-0.226913
0.118347,0.247265,3.16959,-0.502518
0.0738317,0.231526,1.93048,-0.515423
0.149744,0.296326,1.16087,-0.104384
0.0924857,0.344779,0.327429,-0.118442
0.0128046,0.353331,2.91581,-0.775002
0.0418154,0.439954,0.956932,-0.236829
0.0424024,0.140532,1.22219,-0.799042
0.0816508,0.273855,0.786085,-0.657924
0.0901236,0.353306,3.15574,-0.309282
0.0189127,0.362098,3.7903,-0.187711
0.022453,0.158703,2.36193,-0.748042
0.0496434,0.369891,3.19906,-0.755717
0.0362773,0.268968,3.41196,-0.747736
0.0383207,0.412503,3.81927,-0.461153
0.0440895,0.184731,3.81512,-0.643112
0.07144,0.124999,0.981709,-0.554552
0.144389,0.0278676,3.13321,-0.240698
0.10814,0.26067,1.39089,-0.506305
0.0992464,0.265467,3.20935,-0.145151
0.158863,0.153548,3.17633,-0.425087
0.0252007,0.224144,0.891672,-0.465569
0.151657,0.481631,1.73969,-0.168867
0.0523813,0.0497625,2.87139,-0.805432
0.125533,0.165834,3.79647,-0.836138
0.122066,0.112474,1.16415,-0.421992
0.107993,0.0386888,3.13028,-0.234998
0.150153,0.0456124,3.10135,-0.609377
0.127677,0.420342,3.93734,-0.152463
0.12148,0.291778,3.09398,-0.88631
0.108074,0.380383,0.583141,-0.306705
0.146043,0.357648,0.850303,-0.668624
0.143249,0.363766,2.45659,-0.356432
0.147096,0.0853936,2.23239,-0.395493
0.102668,0.322675,0.48196,-0.555315
0.131139,0.466698,2.63836,-0.284177
0.141688,0.2137,2.24283,-0.228701
0.0758648,0.390943,1.96399,-0.925723
0.0305406,0.0383345,1.44308,-0.777649
0.0453954,0.489629,1.88294,-0.788429
0.0200268,0.0671902,3.2009,-0.789631
0.0538339,0.192486,3.18955,-0.755846
0.0381209,0.133471,1.99025,-0.320008
0.0125052,0.197963,3.0154,-0.422184
0.0993305,0.198849,1.60837,-0.169202
0.0878074,0.331918,3.26192,-0.731107
0.0717481,0.195533,3.89818,-0.811653
0.155433,0.499684,3.67964,-0.724914
0.159187,0.466828,1.72231,-0.545521
0.144221,0.493141,3.36821,-0.36404
0.148169,0.301786,0.892896,-0.73387
0.0378704,0.472216,3.89726,-0.581246
0.0208908,0.168319,1.24968,-0.430549
0.034984,0.0438738,2.1193,-0.794032
0.121929,0.431311,2.59487,-0.783853
0.0981744,0.320315,3.30185,-0.915559
0.0619008,0.491517,0.519184,-0.178564
0.150591,0.115645,2.38789,-0.436093
0.0137252,0.310599,1.97494,-0.570658
0.134829,0.451216,0.61396,-0.388015
0.154894,0.134277,3.865,-0.67
0.137369,0.339132,2.61127,-0.937923
0.0475739,0.280013,3.18215,-0.651127
0.0460151,0.46999,2.93145,-0.686578
0.0948605,0.281322,1.51815,-0.249581
0.117004,0.117292,1.31763,-0.291475
0.0781229,0.226827,2.94803,-0.145731
0.0631597,0.284767,1.56911,-0.863904
0.122994,0.0913919,3.10956,-0.677836
0.148905,0.227869,1.53285,-0.177098
0.0244429,0.193728,3.12403,-0.561828
0.0491113,0.242847,2.21486,-0.60625
0.11469,0.411078,1.8728,-0.357895
0.0550537,0.25366,1.73478,-0.646324
0.0888545,0.363625,3.39397,-0.852383
0.135565,0.135316,1.77382,-0.887482
0.0692419,0.204569,0.712618,-0.543358
0.0686297,0.461992,1.47066,-0.768277
0.140493,0.48665,1.76114,-0.509161
0.0380256,0.147756,3.73843,-0.866417
0.0437677,0.0724119,0.626401,-0.297811
0.144343,0.288956,2.39439,-0.110047
0.0839183,0.352856,3.6465,-0.810579
0.084486,0.251574,0.944624,-0.873444
0.0629027,0.341551,2.62906,-0.795928
0.156925,0.214033,2.33099,-0.844583
0.121811,0.0636953,3.72054,-0.754895
0.150857,0.43112,3.89773,-0.594407
0.0537153,0.482128,3.66655,-0.65644
0.11591,0.474727,3.48599,-0.906276
0.0634752,0.453297,0.992016,-0.824584
0.0194435,0.0361435,2.41592,-0.853223
0.0150497,0.0992631,0.88682,-0.160126
0.0475494,0.043363,1.33451,-0.44778
0.0115915,0.206344,1.29959,-0.614621
0.0585062,0.32022,0.969746,-0.511452
0.151629,0.0346072,2.14378,-0.789963
0.0188608,0.142446,2.47161,-0.939419
0.101815,0.267306,2.94571,-0.866236
0.15848,0.0965449,1.00714,-0.556594
0.122943,0.175677,3.96802,-0.634469
0.12322,0.091664,3.2218,-0.876468
0.136442,0.172678,3.40038,-0.260743
0.127708,0.494095,3.10599,-0.93236
0.0238702,0.114409,1.42505,-0.796059
0.02838,0.0472223,0.539566,-0.351284
0.0417582,0.403296,2.7658,-0.814414
0.117814,0.110225,3.32707,-0.353115
0.0676436,0.391916,3.93578,-0.344305
0.0791247,0.201016,3.57182,-0.882886
0.153248,0.244746,0.835408,-0.348278
0.085065,0.111493,2.22894,-0.363678
0.156184,0.226261,2.98291,-0.753885
0.124493,0.399666,2.64546,-0.508049
0.119038,0.154814,0.696704,-0.493727
0.0129433,0.308471,3.50733,-0.287666
0.0552953,0.498824,2.78684,-0.776927
0.115838,0.363867,2.18467,-0.247865
0.153631,0.304445,0.796853,-0.230929
0.105323,0.137149,2.06905,-0.542048
0.106952,0.329118,1.87141,-0.373787
0.15436,0.359647,1.86132,-0.5892
0.0131709,0.454474,3.26388,-0.64269
0.149801,0.0479489,2.18917,-0.225433
0.0942221,0.148369,3.45199,-0.769196
0.0349191,0.419627,2.27385,-0.131868
0.0307205,0.48874,3.92754,-0.897162
0.0613483,0.308782,1.40391,-0.639957
0.152397,0.0692304,3.79658,-0.222126
0.130657,0.108623,1.78448,-0.782051
0.0630124,0.475881,2.54546,-0.80597
0.0599493,0.337031,3.26825,-0.359794
0.0538881,0.226735,1.66521,-0.758158
0.0755842,0.324122,3.21384,-0.750231
0.139852,0.196113,2.73299,-0.44982
0.130775,0.0647249,3.73657,-0.92899
0.0977404,0.484313,3.14115,-0.376333
0.0897518,0.32102,2.49911,-0.74818
0.0935504,0.298192,3.40392,-0.935635
0.072188,0.444118,1.60845,-0.163257
0.140438,0.422371,1.87568,-0.503108
0.084069,0.0277589,1.1625,-0.417012
0.138454,0.146904,3.32913,-0.375365
0.0343239,0.464804,2.55697,-0.595239
0.0713952,0.369401,0.456513,-0.65858
0.101966,0.112962,2.11292,-0.155226
0.0562882,0.114502,1.35283,-0.264013
0.105032,0.274664,0.673056,-0.603801
0.113946,0.431,1.61078,-0.576375
0.152586,0.382919,3.61525,-0.91937
0.0248794,0.441773,1.59912,-0.704314
0.0414233,0.333446,2.29437,-0.241291
0.0903497,0.0361359,2.33789,-0.780297
0.0728946,0.109959,3.02546,-0.485535
0.0631296,0.0799159,3.79638,-0.434422
0.154156,0.298714,2.6555,-0.370753
0.0803672,0.254074,2.82158,-0.716911
0.0131771,0.395052,2.41405,-0.596367
0.142832,0.429405,1.92698,-0.705706
0.0882595,0.430634,0.701938,-0.236325
0.0522443,0.429683,1.56746,-0.165844
0.135372,0.126222,0.752645,-0.946153
0.0285367,0.0653686,3.5492,-0.123618
0.0605441,0.388851,2.92568,-0.486843
0.075413,0.285634,1.02129,-0.807358
0.132717,0.384442,2.77419,-0.612882
0.0253135,0.0315689,2.11449,-0.552312
0.0888398,0.419963,2.26528,-0.157144
0.0460029,0.113854,2.22372,-0.858045
0.0612968,0.290355,1.13245,-0.313598
0.03718,0.0816154,2.2848,-0.721183
0.0206252,0.409862,2.69563,-0.274457
0.0413835,0.481428,1.69961,-0.450902
0.12353,0.324097,2.5801,-0.685413
0.0488046,0.0413504,3.40461,-0.724646
0.109437,0.388041,2.61219,-0.203597
0.104517,0.261932,3.12489,-0.747069
0.145151,0.317846,3.06553,-0.61758
0.0113696,0.478021,3.11268,-0.173353
0.0571335,0.263427,3.32875,-0.185481
0.0362457,0.329838,1.22852,-0.509476
0.0244032,0.0473451,1.91187,-0.870602
0.0460988,0.137765,0.55396,-0.297892
0.0465119,0.400648,1.02035,-0.73693
0.115657,0.49078,3.1565,-0.569176
0.158995,0.0752222,0.364954,-0.158025
0.118926,0.175014,2.20284,-0.877294
0.0545076,0.182466,2.92599,-0.395981
0.0319719,0.189136,1.15333,-0.138887
0.128072,0.201712,1.80403,-0.379245
0.159092,0.172441,1.53992,-0.175264
0.0703735,0.410243,3.73593,-0.462539
0.0764429,0.389941,2.19495,-0.306462
0.0689786,0.40634,2.93721,-0.231279
0.127294,0.49899,1.0755,-0.145661
0.157826,0.48651,0.395597,-0.57274
0.084367,0.0499175,2.86484,-0.453208
0.0594165,0.281741,0.779874,-0.509255
0.125573,0.456108,0.533151,-0.826603
0.119508,0.156701,1.6747,-0.659761
0.0679257,0.245574,1.36031,-0.671713
0.0219052,0.294509,2.06169,-0.625813
0.0524526,0.349955,1.56607,-0.648594
0.0786072,0.432313,1.59705,-0.881963
0.157735,0.367472,0.311409,-0.111256
0.0816009,0.158399,0.473308,-0.81698
0.0707733,0.409675,3.07851,-0.238242
0.138146,0.154755,1.13853,-0.939242
0.133822,0.0277801,3.98877,-0.146717
0.0651026,0.165088,1.39623,-0.686266
0.149687,0.472831,1.61824,-0.846686
0.0996058,0.314784,3.20584,-0.733686
0.047702,0.158531,0.543406,-0.338594
0.0501628,0.087722,1.04845,-0.190206
0.14195,0.357846,3.66805,-0.921955
0.0736969,0.382867,1.23412,-0.254411
0.140777,0.459229,2.25954,-0.239043
0.10356,0.213533,3.81323,-0.943085
0.14945,0.0918092,1.90102,-0.116474
0.138506,0.180104,2.92257,-0.166618
0.0489014,0.0806916,1.27644,-0.700226
0.105662,0.14211,2.75072,-0.290488
0.0148457,0.298332,2.05561,-0.607915
0.0479425,0.269419,1.07558,-0.32473
0.119035,0.142139,1.47116,-0.435818
0.0985147,0.451016,3.49999,-0.850886
0.156318,0.322059,2.72724,-0.821314
0.0241061,0.364998,1.01689,-0.405956
0.076265,0.464781,0.875131,-0.252726
0.105377,0.19523,3.0537,-0.665259
0.0580779,0.239851,2.27557,-0.903744
0.154051,0.295664,0.472488,-0.33603
0.158394,0.446126,2.95272,-0.663901
0.0138055,0.486304,3.88223,-0.758811
0.144971,0.261029,2.42084,-0.150391
0.15938,0.366137,2.06514,-0.176228
0.135119,0.320714,3.32709,-0.794605
0.0602135,0.304853,2.24068,-0.38199
0.0525964,0.220225,3.56889,-0.305201
0.113297,0.130149,3.25994,-0.370488
0.0949039,0.188873,3.49513,-0.13017
0.148472,0.499973,0.646502,-0.217436
0.13187,0.491157,3.31516,-0.906024
0.0458002,0.319951,1.67336,-0.615286
0.152181,0.124676,2.20871,-0.18385
0.110629,0.480379,3.01162,-0.255536
0.154186,0.398931,2.01894,-0.733682
0.120218,0.454354,2.10571,-0.105085
0.1508,0.13276,1.65831,-0.495419
0.071566,0.156511,0.758259,-0.846738
0.0908111,0.0299714,2.20881,-0.411851
0.100022,0.434788,3.58306,-0.93809
0.0521428,0.206577,1.03826,-0.865519
0.12776,0.0882814,2.48956,-0.13687
0.0985186,0.38361,1.44529,-0.432628
0.139805,0.288464,0.959049,-0.769935
0.135305,0.128556,3.21724,-0.451525
0.0917452,0.212702,0.814459,-0.137027
0.071026,0.195607,2.08625,-0.68942
0.140377,0.161308,2.05401,-0.767258
0.0925662,0.359705,3.85436,-0.31368
0.0896199,0.148063,2.94816,-0.935906
0.0735966,0.186278,2.50134,-0.110241
0.0764246,0.270422,1.92506,-0.247553
0.158863,0.33521,3.7891,-0.708979
0.119976,0.304254,2.4321,-0.639835
0.125181,0.354987,3.56447,-0.591374
0.0969889,0.229716,0.638146,-0.496285
0.0460517,0.0906476,2.13673,-0.206212
0.0757934,0.442568,0.538834,-0.55115
0.0405373,0.482237,2.69345,-0.247075
0.122854,0.203119,2.13219,-0.222204
0.103189,0.383123,2.21463,-0.149556
0.104128,0.418073,1.29469,-0.810061
0.0643866,0.101993,2.49167,-0.683552
0.109026,0.386154,0.463425,-0.115303
0.134179,0.348162,2.62133,-0.217587
0.0502063,0.233341,1.40633,-0.235604
0.146302,0.472092,0.638124,-0.328185
0.0261567,0.346867,1.47506,-0.749239
0.0897671,0.32437,0.378396,-0.218222
0.0999849,0.0879494,0.795889,-0.42382
0.100792,0.266565,2.9313,-0.267277
0.153961,0.065412,3.37198,-0.421887
0.0423198,0.258906,0.602008,-0.733204
0.0355576,0.321613,0.736146,-0.206136
0.123924,0.313308,2.2674,-0.196709
0.121283,0.405447,3.61705,-0.579295
0.0803581,0.0334932,3.80052,-0.198111
0.0336631,0.367632,3.80359,-0.186075
0.125179,0.291941,3.07178,-0.60308
0.119829,0.157223,1.60839,-0.851703
0.139743,0.458449,0.859955,-0.577812
0.145449,0.0759087,1.14151,-0.499238
0.0499248,0.452578,1.60378,-0.337851
0.0506193,0.0571863,1.63487,-0.729961
0.141636,0.384914,1.44832,-0.474809
0.0444462,0.427507,3.57106,-0.621807
0.0255963,0.282763,1.89387,-0.790904
0.102913,0.112431,1.22566,-0.395802
0.0613412,0.120064,1.86136,-0.130087
0.142672,0.0297501,2.16084,-0.297052
0.0733105,0.0835937,1.37964,-0.233883
0.0371195,0.404697,3.03769,-0.268485
0.130867,0.158361,1.79642,-0.890952
0.0267885,0.156085,2.8137,-0.403004
0.128621,0.465559,1.95805,-0.734214
0.0539398,0.100918,0.950807,-0.769168
0.0764573,0.391612,1.91504,-0.772531
0.0482633,0.0424952,0.808445,-0.466933
0.0644946,0.494041,2.23968,-0.170041
0.0641505,0.225116,0.53346,-0.654052
0.0956912,0.438941,0.481989,-0.516896
0.0484417,0.258866,1.98337,-0.46558
0.0977876,0.154867,1.28767,-0.864359
0.0542074,0.181433,3.2513,-0.568953
0.0846314,0.0527033,1.06306,-0.14182
0.147896,0.159042,1.49651,-0.102469
0.0437595,0.472016,2.9752,-0.696308
0.0799296,0.44742,2.55504,-0.629398
0.0593273,0.160473,2.96692,-0.729444
0.101608,0.274111,2.96226,-0.643193
0.0639117,0.385012,1.81623,-0.671451
0.0807223,0.163962,2.36911,-0.801303
0.0844213,0.195469,3.09722,-0.817937
0.154671,0.398838,1.0067,-0.48819
0.0672715,0.274697,2.90269,-0.283442
0.0335024,0.256753,1.28556,-0.626302
0.131073,0.0491553,1.85166,-0.101623
0.0756934,0.0924038,2.3163,-0.333164
0.131064,0.352813,3.47889,-0.451665
0.0878969,0.045707,2.05993,-0.431498
0.0965646,0.200244,2.53081,-0.109013
0.0840398,0.0462045,1.61151,-0.671773
0.124278,0.115474,1.95951,-0.915268
0.0260659,0.0522119,3.36542,-0.944758
0.0214451,0.171344,2.12255,-0.125122
0.063332,0.0952851,2.22832,-0.565875
0.142322,0.227771,0.490092,-0.308688
0.106444,0.0688642,1.93589,-0.817904
0.136712,0.428399,3.45608,-0.120854
0.0471836,0.259739,1.157,-0.294686
0.131424,0.35847,1.72504,-0.652922
0.141795,0.266191,0.662771,-0.404829
0.121266,0.38178,0.400823,-0.925823
0.150033,0.138374,1.86177,-0.332517
0.0496077,0.0838702,2.01856,-0.286865
0.0129296,0.216272,1.76401,-0.266959
0.117315,0.2216,3.18974,-0.490848
0.0552658,0.433241,1.46032,-0.116982
0.0848048,0.049817,2.94112,-0.324568
0.133648,0.478275,3.66155,-0.815146
0.034253,0.123619,1.58113,-0.801744
0.0445593,0.318937,1.59964,-0.259654
0.0802685,0.472471,2.28548,-0.275755
0.0945575,0.419272,3.14393,-0.231636
0.0870026,0.317715,1.88324,-0.653985
0.129651,0.371831,3.74168,-0.873955
0.0766741,0.361682,2.60767,-0.802308
0.074627,0.349828,2.31165,-0.789416
0.153352,0.254612,1.1761,-0.449543
0.0804031,0.312311,1.39633,-0.346527
0.102105,0.29176,1.44337,-0.186416
0.0380224,0.430112,3.0106,-0.677501
0.155596,0.186969,3.24013,-0.880139
0.0705212,0.25997,3.65523,-0.796845
0.113941,0.181168,1.19678,-0.486867
0.104598,0.490103,2.42244,-0.180834
0.127625,0.284312,0.407785,-0.687109
0.0224763,0.36744,1.46709,-0.685834
0.0805039,0.396071,1.53947,-0.869848
0.0468142,0.0965481,3.6456,-0.847371
0.129253,0.469076,1.37382,-0.400897
0.055721,0.118826,2.38286,-0.403313
0.0162039,0.265538,3.61739,-0.687527
0.11649,0.425353,3.09185,-0.94559
0.0594858,0.261296,1.16761,-0.832047
0.103466,0.0489806,2.14864,-0.923196
0.0303699,0.233625,2.43525,-0.453686
0.0186575,0.329557,1.07034,-0.251665
0.0558352,0.0282973,0.911761,-0.115739
0.109457,0.237968,2.90567,-0.329713
0.0413448,0.106514,2.40096,-0.646692
0.018895,0.461722,2.67465,-0.424473
0.0394112,0.293658,3.68232,-0.140749
0.0523797,0.206772,1.63118,-0.3291
0.0881193,0.393014,3.33583,-0.82447
0.149669,0.477379,1.17887,-0.707156
0.106318,0.48647,1.80503,-0.298029
0.063211,0.223043,0.838007,-0.677772
0.0346563,0.370268,0.619224,-0.270241
0.11952,0.108977,3.39152,-0.409729
0.0645904,0.096103,2.81576,-0.695515
0.0965619,0.395141,3.98156,-0.868697
0.155476,0.402135,2.59154,-0.603203
0.0257799,0.0584347,2.78371,-0.222199
0.0509934,0.362598,1.12786,-0.547348
0.118863,0.457244,0.383545,-0.289737
0.0435426,0.159426,2.77691,-0.110196
0.0636935,0.382933,1.23714,-0.768838
0.0151007,0.212159,1.77793,-0.315837
0.158924,0.475219,3.03062,-0.946766
0.0376547,0.17923,3.57936,-0.840286
0.154824,0.488349,0.443346,-0.477071
0.15481,0.351913,1.64577,-0.216233
0.144379,0.119799,1.99028,-0.940477
0.0741906,0.0876457,1.33046,-0.791706
0.0840405,0.0846226,0.439476,-0.366081
0.119065,0.360757,0.426194,-0.788032
0.063206,0.319848,1.76542,-0.401117
0.0286385,0.352444,2.57882,-0.446371
0.0315002,0.20963,3.66852,-0.636583
0.0816624,0.305689,2.15575,-0.85954
0.157165,0.262864,0.763459,-0.523788
0.138298,0.184317,3.64847,-0.247361
0.122253,0.408683,1.6932,-0.602935
0.0871976,0.119628,1.61424,-0.304023
0.0891369,0.315113,3.56416,-0.942393
0.0316779,0.223011,2.58561,-0.511757
0.0836171,0.276226,1.15176,-0.701401
0.0300196,0.406184,1.80556,-0.106312
0.139404,0.03773,2.79868,-0.312923
0.0424391,0.286006,3.49227,-0.635195
0.0112015,0.12231,3.87178,-0.935239
0.0292538,0.341639,1.46202,-0.700531
0.123472,0.420357,2.56163,-0.213669
0.02124,0.315578,0.98546,-0.453221
0.120318,0.186816,2.25753,-0.531362
0.0406023,0.261096,2.60918,-0.647646
0.0621723,0.13821,1.17116,-0.276476
0.142355,0.183542,0.912543,-0.317761
0.0825593,0.100112,0.885901,-0.912536
0.10363,0.0920161,3.95868,-0.880882
0.0599317,0.318136,3.82096,-0.121394
0.0405795,0.0691698,0.860877,-0.451207
0.107638,0.028833,2.73244,-0.378232
0.0409584,0.145703,1.62527,-0.207686
0.0716162,0.364925,2.81449,-0.89295
0.0204578,0.16292,2.77759,-0.579519
0.151575,0.0425907,0.789804,-0.405796
0.0516279,0.454293,2.04827,-0.285592
0.154516,0.15729,2.91266,-0.294533
0.116224,0.352935,1.05027,-0.224443
0.0430532,0.0961232,2.75711,-0.165424
0.0811957,0.208178,0.994016,-0.657002
0.140901,0.409621,0.347074,-0.464477
0.0509891,0.116598,0.834852,-0.48661
0.106052,0.409632,1.97623,-0.774952
0.151922,0.217709,1.07829,-0.321469
0.028245,0.0647364,3.22117,-0.683268
0.0441164,0.194183,3.92016,-0.630497
0.0325535,0.0410088,2.1253,-0.727752
0.0704109,0.199091,2.55484,-0.100317
0.0530084,0.245243,3.23189,-0.266908
0.108685,0.0770038,2.66714,-0.813304
0.0254825,0.319501,2.77592,-0.315031
0.101115,0.470194,3.2079,-0.275964
0.0982864,0.337965,0.952536,-0.885328
0.1217,0.496392,2.96214,-0.840795
0.0522128,0.0513278,3.43702,-0.299048
0.115517,0.125432,3.52188,-0.482514
0.0653211,0.0709091,3.34372,-0.948956
0.133573,0.096066,1.32296,-0.165616
0.072036,0.31035,3.52003,-0.352304
0.0572641,0.255858,2.09916,-0.623234
0.0963108,0.304648,3.57175,-0.882119
0.0228098,0.109378,0.983853,-0.645618
0.106034,0.117901,1.78302,-0.714773
0.147196,0.495163,2.55401,-0.257358
0.135787,0.146566,2.75824,-0.379128
0.134576,0.154084,2.29011,-0.675131
0.0618544,0.480444,2.07282,-0.170351
0.0630146,0.289909,2.69181,-0.921748
0.0698752,0.478314,2.36214,-0.157913
0.0645964,0.397694,2.16412,-0.598672
0.0266437,0.0373585,3.18512,-0.541637
0.0716234,0.47177,2.85172,-0.103818
0.0288057,0.492565,1.9298,-0.568634
0.132899,0.325011,3.5201,-0.766851
0.0187667,0.290262,2.1018,-0.307891
0.159576,0.0570783,1.01328,-0.865286
0.136081,0.0480101,3.82336,-0.744386
0.0362759,0.413522,2.08593,-0.198024
0.133452,0.35492,1.28649,-0.198198
0.100288,0.402054,1.35249,-0.10922
0.0840346,0.231562,3.77242,-0.73458
0.0182431,0.150243,1.53174,-0.819063
0.0858332,0.299734,0.714326,-0.391621
0.136489,0.170009,3.95136,-0.556042
0.0344615,0.418351,2.16769,-0.500241
0.151949,0.388693,0.672635,-0.349976
0.0845765,0.160975,2.05768,-0.450125
0.0730971,0.415853,1.93781,-0.261506
0.0945073,0.149602,3.1008,-0.382378
0.14703,0.348136,3.32237,-0.413411
0.072176,0.0565937,0.549799,-0.299848
0.117799,0.321791,3.56727,-0.548855
0.0640091,0.459405,3.07137,-0.630817
0.0183884,0.0814329,2.71435,-0.59617
0.140723,0.0752091,2.74046,-0.480427
0.0882505,0.450605,3.6451,-0.354922
0.157586,0.207045,3.89376,-0.853088
0.103689,0.154664,2.87865,-0.523806
0.0981377,0.295669,0.863357,-0.567209
0.0415817,0.2228,0.907703,-0.655487
0.140562,0.125355,3.53163,-0.344848
0.107522,0.412497,3.48213,-0.357881
0.0800959,0.363218,3.58511,-0.755332
0.0159083,0.465061,1.93293,-0.243729
0.0432767,0.494491,1.66584,-0.493589
0.0107925,0.318666,3.07484,-0.503916
0.128703,0.246413,1.22781,-0.768678
0.0955788,0.313604,3.4107,-0.350402
0.0150514,0.108996,3.88683,-0.142032
0.0252216,0.212916,1.84687,-0.671607
0.154632,0.3528,3.31026,-0.73276
0.0857806,0.118267,2.04698,-0.944657
0.0462188,0.263912,2.12628,-0.228159
0.0664568,0.22188,3.30531,-0.601529
0.124194,0.0467763,3.96282,-0.897102
0.136698,0.0461624,2.63295,-0.453588
0.141911,0.314313,2.58625,-0.689334
0.146655,0.0996438,2.50713,-0.168557
0.0647022,0.4164,3.59867,-0.510935
0.0721254,0.0888041,2.68803,-0.550651
0.0136053,0.0708737,3.02692,-0.837061
0.0113479,0.210892,2.33936,-0.274121
0.0566164,0.425298,2.66009,-0.331817
0.107739,0.336054,3.44705,-0.349812
0.139429,0.123005,2.20595,-0.728504
0.149904,0.492296,3.96944,-0.168089
0.085447,0.148853,1.37411,-0.675977
0.145036,0.36108,2.47137,-0.431955
0.14522,0.445974,0.684826,-0.325119
0.115325,0.166703,1.82034,-0.881744
